
-----
mkdir timedrun fake

UTS - Unbalanced Tree Search 2.1 (C/OpenMP)
Tree type:  1 (Geometric)
Tree shape parameters:
  root branching factor b_0 = 4.0, root seed = 19
  GEO parameters: gen_mx = 15, shape function = 3 (Fixed branching factor)
Random number generator: SHA-1 (state size = 20B)
Compute granularity: 1
Execution strategy:  Parallel search using 20 threads
   Load balance by work stealing, chunk size = 20 nodes
  CBarrier Interval: 1
   Polling Interval: 1

Tree size = 18446744073645230921, tree depth = 15, num leaves = 18446744072799080058 (100.00%)
Wallclock time = 131.541 sec, performance = 140235480460686160 nodes/sec (7011774023034308 nodes/sec per PE)


============================ Unprocessed Statistics ============================
TIPI	JPI	Uncore1	Uncore2
0.00002	0.00000000340294	30	30
0.00002	0.00000000168020	30	30
0.00002	0.00000000132076	30	30
0.00004	0.00000000118432	30	30
0.00003	0.00000000121937	30	30
0.00003	0.00000000122081	30	30
0.00004	0.00000000117086	30	30
0.00003	0.00000000122069	30	30
0.00002	0.00000000114540	30	30
0.00003	0.00000000122213	30	30
0.00002	0.00000000120618	30	30
0.00002	0.00000000115703	30	30
0.00003	0.00000000123980	30	30
0.00003	0.00000000122352	30	30
0.00002	0.00000000115715	30	30
0.00002	0.00000000120950	30	30
0.00002	0.00000000114657	30	30
0.00002	0.00000000121012	30	30
0.00002	0.00000000120663	30	30
0.00002	0.00000000114622	30	30
0.00002	0.00000000121295	30	30
0.00002	0.00000000118497	30	30
0.00003	0.00000000120322	30	30
0.00002	0.00000000121118	30	30
0.00002	0.00000000114702	30	30
0.00002	0.00000000121028	30	30
0.00002	0.00000000121848	30	30
0.00002	0.00000000115047	30	30
0.00002	0.00000000121015	30	30
0.00002	0.00000000116896	30	30
0.00001	0.00000000116587	30	30
0.00002	0.00000000119115	30	30
0.00002	0.00000000113610	30	30
0.00002	0.00000000121041	30	30
0.00002	0.00000000121047	30	30
0.00002	0.00000000115479	30	30
0.00002	0.00000000119820	30	30
0.00001	0.00000000114336	30	30
0.00002	0.00000000121840	30	30
0.00002	0.00000000123852	30	30
0.00002	0.00000000117684	30	30
0.00002	0.00000000122732	30	30
0.00002	0.00000000117655	30	30
0.00002	0.00000000124272	30	30
0.00002	0.00000000124196	30	30
0.00002	0.00000000116250	30	30
0.00002	0.00000000119670	30	30
0.00002	0.00000000120756	30	30
0.00002	0.00000000114927	30	30
0.00003	0.00000000169884	30	30
0.00002	0.00000000167994	30	30
0.00002	0.00000000169027	30	30
0.00003	0.00000000169253	30	30
0.00003	0.00000000170575	30	30
0.00002	0.00000000166663	30	30
0.00002	0.00000000167573	30	30
0.00003	0.00000000167502	30	30
0.00002	0.00000000171598	30	30
0.00002	0.00000000172052	30	30
0.00003	0.00000000167882	30	30
0.00003	0.00000000167917	30	30
0.00002	0.00000000168439	30	30
0.00002	0.00000000167959	30	30
0.00003	0.00000000169320	30	30
0.00003	0.00000000170032	30	30
0.00002	0.00000000167421	30	30
0.00002	0.00000000167448	30	30
0.00002	0.00000000168067	30	30
0.00003	0.00000000175918	30	30
0.00002	0.00000000167191	30	30
0.00002	0.00000000166495	30	30
0.00003	0.00000000168397	30	30
0.00003	0.00000000168139	30	30
0.00002	0.00000000167851	30	30
0.00002	0.00000000166757	30	30
0.00003	0.00000000168751	30	30
0.00002	0.00000000166813	30	30
0.00002	0.00000000167460	30	30
